train_lang,test_lang,acc,f1
nl,vi,0.6130797290255341,0.542320375736984
nl,zh,0.4992892679459844,0.3735611025206785
pt,af,0.8294150836938123,0.8160672400312744
pt,ar,0.6383052412837682,0.5848558020866554
pt,bg,0.8892410964012679,0.8798696006519967
pt,de,0.8018111410791507,0.7901526165690238
pt,el,0.8158595522240852,0.8057606322137881
pt,en,0.8674639162089667,0.8500328669358626
pt,es,0.9293991537376587,0.9196474734208508
pt,et,0.8687712851765549,0.8327659681771188
pt,eu,0.764847478730027,0.6982368470676975
pt,fa,0.7435099968264043,0.6832625126913098
pt,fi,0.8391007532956686,0.8023378864594696
pt,fr,0.590352496763651,0.6597024288461276
pt,he,0.7463508016271836,0.688124612309601
pt,hi,0.7613936451145753,0.6918238993710691
pt,hu,0.8443685409003328,0.7924284578696345
pt,id,0.853314303837615,0.8074826789838337
pt,it,0.9100192149327477,0.901589748530687
pt,ja,0.20893961836716912,0.1663265306122449
pt,ko,0.6049253410677838,0.4899418283448702
pt,mr,0.8075,0.7542857142857143
pt,nl,0.8831197140116837,0.8669471097036442
pt,pt,0.9781109746007071,0.9748063811478124
pt,ru,0.8842049739470101,0.8659547095144432
pt,ta,0.7201062887511072,0.6270557029177719
pt,te,0.8444108761329305,0.8056478405315615
pt,tr,0.7781528076096962,0.7219460227272727
pt,ur,0.7095535285645703,0.6146485093853515
pt,vi,0.6225464651728331,0.5520771218445638
pt,zh,0.32176419489852326,0.2601592081333293
ru,af,0.8245251081436901,0.8063001369594992
ru,ar,0.7018394520126222,0.6366340057636888
ru,bg,0.9044067375225309,0.8927979190375549
ru,de,0.8133138457365859,0.8004020655005287
ru,el,0.8670480323503305,0.8545689878332902
ru,en,0.7861476561502108,0.7840536758762743
ru,es,0.8889590973201692,0.8737956977029299
ru,et,0.8528410109338591,0.8247955338802566
ru,eu,0.7536833367918655,0.6809018821056655
ru,fa,0.7781021897810219,0.6925598414392438
ru,fi,0.8553436911487758,0.826025459688826
ru,fr,0.5115235245431973,0.49638723098915893
ru,he,0.7735104091888011,0.7067118269164305
ru,hi,0.702700400374819,0.6362490302560124
ru,hu,0.8474338763356104,0.8053684676269603
ru,id,0.8039961941008563,0.7630897317298797
ru,it,0.8447799432701986,0.8318771563244084
ru,ja,0.3143678661671168,0.25187534305055803
ru,ko,0.602723171124718,0.47429475779478225
ru,mr,0.8025,0.7398843930635838
ru,nl,0.858270119452437,0.8413857677902621
ru,pt,0.8789208434671414,0.8655085532422755
ru,ru,0.9846034314389376,0.9822918361181474
ru,ta,0.7440212577502214,0.669106116048092
ru,te,0.823262839879154,0.780650542118432
ru,tr,0.7611741843101156,0.7021565731166913
ru,ur,0.6668952746725191,0.5743128192653856
ru,vi,0.6129928782351919,0.5218003520241388
ru,zh,0.39346916212587857,0.3122818152967312
ta,af,0.5602783524543916,0.5003033367037412
ta,ar,0.4886092511352267,0.36200980392156856
ta,bg,0.603082851637765,0.502495840266223
ta,de,0.5819548872180451,0.49325965560985824
ta,el,0.5071506065686952,0.4051308246779045
ta,en,0.5428215608634563,0.4614886731391586
ta,es,0.4856981664315938,0.3917005811141138
ta,et,0.7117090876501165,0.6234709035716594
ta,eu,0.6994812201701598,0.6108963430739309
ta,fa,0.4900031735956839,0.36403900695442715
ta,fi,0.676583097928437,0.6069144252653963
ta,fr,0.3485707009613548,0.2720129131662937
ta,he,0.6499162479061976,0.522060453772818
ta,hi,0.6673481557202487,0.5826466150453482
ta,hu,0.6135049921177089,0.48492410064462466
ta,id,0.5905486837932128,0.4869391445020697
ta,it,0.504163235428676,0.38835716338936854
ta,ja,0.3589788272196567,0.2854113391130793
ta,ko,0.5793318294123966,0.4637993182300076
ta,mr,0.7875,0.7319884726224783
ta,nl,0.5774261051530212,0.4897723274865558
ta,pt,0.5367449790637615,0.47073450115944454
ta,ru,0.6404616119351918,0.5420911260613217
ta,ta,0.8485385296722764,0.7824267782426779
ta,te,0.8157099697885196,0.7724252491694353
ta,tr,0.681701953564488,0.5963649451142703
ta,ur,0.5937864344009327,0.45302882370420683
ta,vi,0.46525968386312316,0.35065754865860077
ta,zh,0.4366658769643844,0.3196163120379448
te,af,0.5745721271393643,0.472260237919781
te,ar,0.4984607096128685,0.3573089290131091
te,bg,0.5876685934489403,0.5011972930765226
te,de,0.5972275377823316,0.513590540230397
te,el,0.5181970608541276,0.454295759173808
te,en,0.6095127091582577,0.519928363882239
te,es,0.5477009873060649,0.4759433424893356
te,et,0.6890571787058613,0.5845921450151057
te,eu,0.6444905582070969,0.4795738032425787
te,fa,0.5221199619168518,0.3484331872057152
te,fi,0.6807615348399246,0.598340108401084
te,fr,0.3759576409668725,0.31461577831395776
te,he,0.674682938502034,0.5478001491424309
te,hi,0.6001079024334838,0.4989279291741596
te,hu,0.603433175687511,0.4957862935283829
te,id,0.5918966064065969,0.49491459438415497
te,it,0.5447707933022234,0.4382797899330751
te,ja,0.3792802997298946,0.28892884068897523
te,ko,0.6283166827801053,0.46956938454165814
te,mr,0.8,0.7189349112426037
te,nl,0.6220245880198797,0.5362780738011055
te,pt,0.5453702078579846,0.480071502388068
te,ru,0.6434910293604009,0.5373486093870566
te,ta,0.7307351638618246,0.6171490988530857
te,te,0.9410876132930514,0.9212730318257957
te,tr,0.7365244962667485,0.6489192819636097
te,ur,0.5977642137027639,0.4571276406887982
te,vi,0.5575820739968733,0.43402594663010224
te,zh,0.4129353233830846,0.2793991416309013
tr,af,0.6403987210833176,0.5980784627702163
tr,ar,0.6257215423689679,0.5358511864167628
tr,bg,0.7108583504257567,0.6646858516391801
tr,de,0.6696671538565854,0.6379698890317419
tr,el,0.6445408817437617,0.6138313454697635
tr,en,0.7139800740835356,0.6764443443382742
tr,es,0.6033850493653032,0.5624838610513372
tr,et,0.7838322279978491,0.7291682462658275
tr,eu,0.7287819049595352,0.6294745504271849
tr,fa,0.6756585211044113,0.5818568930119382
tr,fi,0.775247175141243,0.728151047210441
tr,fr,0.4313787907726916,0.42430957943100733
tr,he,0.7239770279971285,0.643369427647307
tr,hi,0.7879149274498112,0.7289572761499427
tr,hu,0.6988088982308636,0.6270259520731828
tr,id,0.7216143355534411,0.6558014630984351
tr,it,0.6255101107146125,0.5734407639510595
tr,ja,0.2689727280648253,0.2143562076452398
tr,ko,0.6051938983779138,0.4740118577075099
tr,mr,0.785,0.7029411764705883
tr,nl,0.6606940448164618,0.6225817291536652
tr,pt,0.6609583030363814,0.6239320846247137
tr,ru,0.7696003307411025,0.7250697867791174
tr,ta,0.7342781222320638,0.6475583864118897
tr,te,0.8640483383685801,0.8274706867671693
tr,tr,0.9600081824690601,0.9430558830464513
tr,ur,0.7273849530210548,0.6340789143000755
tr,vi,0.5771235018238666,0.4801176709271658
tr,zh,0.341783147753297,0.2594736391890736
ur,af,0.7650930976114351,0.7420089064819396
ur,ar,0.5955129685215116,0.5322802523599448
ur,bg,0.8281434520479831,0.8096694622594968
ur,de,0.7608871879096539,0.7412074317839464
ur,el,0.6928691192425288,0.6588472561299225
ur,en,0.7890375526887214,0.7571678533686745
ur,es,0.7663638928067701,0.7227541927270714
ur,et,0.830659616418713,0.7948291502872694
ur,eu,0.7878813031749325,0.7415463989402495
ur,fa,0.7137416693113298,0.6428001368145023
ur,fi,0.8017008003766478,0.7651754586034993
ur,fr,0.4759661297510664,0.476808800181447
ur,he,0.7140464225891362,0.6397301665378399
ur,hi,0.9435783854388505,0.9285841842946896
ur,hu,0.7137852513575057,0.6512598777396751
ur,id,0.7695052331113226,0.7070992007522332
ur,it,0.758129746545887,0.7126317677301078
ur,ja,0.33344950771107434,0.2488139825218477
ur,ko,0.5628155548394027,0.4543931284670821
ur,mr,0.8525,0.815450643776824
ur,nl,0.776004882727352,0.7431586521165606
ur,pt,0.7802321791239375,0.7397159547379458
ur,ru,0.8479232452545067,0.819248946376361
ur,ta,0.7528786536758193,0.6670207116303771
ur,te,0.8580060422960725,0.8173477898248541
ur,tr,0.8025979339265623,0.7542616132622577
ur,ur,0.9489746930937522,0.9335177801285702
ur,vi,0.5358693764113254,0.4667539794479146
ur,zh,0.337953091684435,0.22473703714261284
vi,af,0.5371450065826594,0.5223673792557404
vi,ar,0.6253752020318634,0.5273528649209228
vi,bg,0.6323575113431537,0.6171961488141166
vi,de,0.5797218497144665,0.5521174670510438
vi,el,0.5995660321530722,0.5458138896513863
vi,en,0.6014337718738025,0.5870037355572929
vi,es,0.6406431593794076,0.6266928361138371
vi,et,0.5955368345581645,0.5361271861727381
vi,eu,0.5770491803278689,0.520975843099737
vi,fa,0.6079974611234529,0.4973400212798298
vi,fi,0.5807144538606404,0.5333797285877616
vi,fr,0.41694785764308906,0.42605733348411173
vi,he,0.6027757836803063,0.5253572429251891
vi,hi,0.5184711928897976,0.47367266715030454
vi,hu,0.4862497810474689,0.4125777115552587
vi,id,0.6176657151918807,0.6001127501644273
vi,it,0.6634458779394272,0.6428034944855121
vi,ja,0.13853794545612966,0.0606826801517067
vi,ko,0.5210548931141906,0.39354636694737877
vi,mr,0.6675,0.6090775988286969
vi,nl,0.6030168279710524,0.5904387813757425
vi,pt,0.6980668455231552,0.6975531757655564
vi,ru,0.656478320063297,0.609790488329483
vi,ta,0.5465013286093888,0.43104410943606924
vi,te,0.6072507552870091,0.5791245791245792
vi,tr,0.6667689475299171,0.5906729563503911
vi,ur,0.4229476716274604,0.3395853899308983
vi,vi,0.924960917144346,0.8932155760738658
vi,zh,0.20228223959567243,0.11033063715056053
zh,af,0.5740078991912733,0.43465815259275575
zh,ar,0.54698683906719,0.4153948241539482
zh,bg,0.5981726645534216,0.4434573106459871
zh,de,0.5368089562583814,0.40154661320349416
zh,el,0.5427556958279909,0.3706648724692642
zh,en,0.5626197470941372,0.41981159561037196
zh,es,0.500163610719323,0.33406593406593404
zh,et,0.6687130310091415,0.5748425342719524
zh,eu,0.598837933181158,0.4928212050558351
zh,fa,0.5334179625515709,0.3535438360765872
zh,fi,0.6586923258003766,0.5617695154488338
zh,fr,0.3597865070775238,0.23553664566428748
zh,he,0.7217037568796363,0.5898652209923952
zh,hi,0.546667802481756,0.354920575242034
zh,hu,0.5579786302329655,0.3886438185725597
zh,id,0.6247224865207739,0.508563105820903
zh,it,0.5215298746454388,0.3319538529119368
zh,ja,0.5531062124248497,0.5015404176243337
zh,ko,0.5673273176495864,0.41647415784574016
zh,mr,0.705,0.5855855855855856
zh,nl,0.5725869735809573,0.4445028793815246
zh,pt,0.5473008550008776,0.3822783628642098
zh,ru,0.664825256074873,0.5379867493054071
zh,ta,0.6935341009743136,0.5446378439079169
zh,te,0.8066465256797583,0.7399141630901287
zh,tr,0.6782244042139716,0.5483262018625723
zh,ur,0.5204032645223235,0.29817671809256663
zh,vi,0.5504603091888136,0.4107278859754107
zh,zh,0.9664771381189292,0.9531732611881412
